type,_algorithm,commodity_name,id,entity_name,Description,Activities,kind,qty_tons,date,flag_country,company,tonnage,length_overall,style,fish_species_present
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24251270,,,,,28.875,2035-11-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2425272d,,,,,38.50000000000001,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24253dc1,,,,,60.5,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2425453a,,,,,-5.5,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_242556a3,,,,,2.75,2035-11-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24256d41,,,,,24.75,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2425718e,,,,,35.75,2035-11-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_242660d7,,,,,15.0,2035-09-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24267775,,,,,11.5,2035-09-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2426886d,,,,,13.5,2035-09-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2426962e,,,,,15.0,2035-09-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_242701bc,,,,,16.5,2035-09-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_242718b8,,,,,12.5,2035-09-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24272b98,,,,,14.000000000000002,2035-09-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24273e66,,,,,14.000000000000002,2035-10-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24274378,,,,,14.000000000000002,2035-10-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24275b2c,,,,,16.0,2035-10-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24277072,,,,,8.5,2035-10-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24278f4c,,,,,12.0,2035-10-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24279b99,,,,,13.0,2035-10-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24280a49,,,,,14.000000000000002,2035-10-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_242819ae,,,,,23.0,2035-10-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_242827ef,,,,,15.5,2035-11-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24283ebe,,,,,14.000000000000002,2035-11-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24284e13,,,,,12.5,2035-11-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24285664,,,,,5.5,2035-11-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24286830,,,,,17.5,2035-11-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24288930,,,,,10.0,2035-11-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24289d1d,,,,,15.5,2035-11-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24290db0,,,,,11.5,2035-11-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24291ac7,,,,,15.0,2035-11-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24298085,,,,,10.5,2035-09-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2429901f,,,,,3.75,2035-11-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243088f4,,,,,21.25,2035-11-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24309db6,,,,,31.875,2035-08-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2431048a,,,,,23.125,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2431298a,,,,,23.125,2035-08-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24313467,,,,,15.625,2035-08-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2431415f,,,,,20.625,2035-08-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24318ce9,,,,,8.75,2035-05-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243198c9,,,,,18.75,2035-05-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24320406,,,,,13.75,2035-05-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24321f11,,,,,11.875,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243226d5,,,,,11.875,2035-05-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2432331f,,,,,-1.875,2035-05-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24324010,,,,,11.25,2035-05-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24325a30,,,,,1.875,2035-05-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24326871,,,,,12.5,2035-05-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243278e6,,,,,-0.625,2035-06-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2432850c,,,,,21.25,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24329475,,,,,10.625,2035-11-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24330402,,,,,15.625,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243318e8,,,,,18.125,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243329ea,,,,,26.25,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243358b3,,,,,24.500000000000004,2035-08-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24336d35,,,,,28.0,2035-08-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24337a4d,,,,,28.875,2035-08-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24338ac1,,,,,7.0,2035-08-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24339294,,,,,24.500000000000004,2035-08-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24340e90,,,,,14.875000000000002,2035-08-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24341472,,,,,1.75,2035-08-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24342cb7,,,,,14.0,2035-08-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243432bf,,,,,36.75,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243447ce,,,,,28.875,2035-09-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2434605b,,,,,36.75,2035-09-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24347ad9,,,,,-2.625,2035-09-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24348b57,,,,,34.125,2035-09-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24349008,,,,,26.25,2035-09-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24350bad,,,,,20.125,2035-09-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243514c8,,,,,29.750000000000004,2035-09-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2435287b,,,,,26.25,2035-09-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243538de,,,,,4.375,2035-09-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243543d4,,,,,28.0,2035-09-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2435598d,,,,,34.125,2035-09-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24357c60,,,,,23.625,2035-09-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2435809d,,,,,21.0,2035-09-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2435997d,,,,,11.375,2035-09-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24360628,,,,,28.875,2035-09-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2436144d,,,,,20.125,2035-09-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243623c9,,,,,-2.625,2035-10-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2436308a,,,,,23.625,2035-10-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2436427e,,,,,17.5,2035-10-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24365501,,,,,33.25,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2436666a,,,,,23.625,2035-10-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2436859a,,,,,3.5,2035-10-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24369c26,,,,,12.250000000000002,2035-10-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24370c3b,,,,,16.625,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24371185,,,,,-1.75,2035-10-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2437257d,,,,,-2.625,2035-10-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24373741,,,,,30.624999999999996,2035-10-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243742d4,,,,,30.624999999999996,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2437580d,,,,,16.625,2035-10-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24376512,,,,,25.375,2035-10-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2437731d,,,,,25.375,2035-10-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2437902a,,,,,-3.5,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2438071f,,,,,32.375,2035-10-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24381760,,,,,17.5,2035-10-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24382a3b,,,,,21.0,2035-11-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24383a57,,,,,24.500000000000004,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24384bd8,,,,,36.75,2035-11-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24385568,,,,,25.375,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24386404,,,,,10.5,2035-11-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24387006,,,,,13.125,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243885e7,,,,,28.0,2035-11-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243903ab,,,,,31.5,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24391e74,,,,,19.25,2035-11-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243928ee,,,,,-0.875,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_243938c2,,,,,24.500000000000004,2035-11-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24394a30,,,,,16.625,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24395939,,,,,21.875,2035-11-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2439600e,,,,,14.0,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24397c61,,,,,21.0,2035-11-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24398db8,,,,,18.375,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2439912f,,,,,10.5,2035-11-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244035bc,,,,,23.625,2035-08-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2441371f,,,,,17.5,2035-11-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24414181,,,,,21.0,2035-11-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24416295,,,,,30.624999999999996,2035-11-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24417fcb,,,,,-3.5,2035-11-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24418bbc,,,,,21.0,2035-11-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24419c31,,,,,19.25,2035-11-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24420b4e,,,,,2.625,2035-11-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244210fb,,,,,17.5,2035-11-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24430044,,,,,35.75,2035-11-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244396bc,,,,,48.125,2035-10-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244400eb,,,,,23.375,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244412f7,,,,,15.125,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2444256d,,,,,57.75,2035-10-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24443600,,,,,17.875,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24444001,,,,,42.625,2035-10-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24445936,,,,,41.25,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24446788,,,,,27.5,2035-10-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24447a02,,,,,34.375,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24448c2a,,,,,4.125,2035-10-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24449d57,,,,,31.625,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2445006b,,,,,27.5,2035-05-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2445184b,,,,,-2.75,2035-05-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24452374,,,,,17.875,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24453e2d,,,,,46.75,2035-05-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24454b6c,,,,,39.875,2035-05-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244558d2,,,,,45.375,2035-05-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24456004,,,,,50.875,2035-05-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2445723e,,,,,37.125,2035-06-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244583af,,,,,22.0,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24459fc5,,,,,23.375,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2446072f,,,,,-1.375,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244611c8,,,,,22.0,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24462dc8,,,,,42.625,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244652fe,,,,,8.625,2035-10-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244669e8,,,,,9.375,2035-10-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24467c13,,,,,13.875,2035-10-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24468105,,,,,14.25,2035-10-19,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24470784,,,,,11.625,2035-10-26,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24471037,,,,,11.625,2035-10-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24472a84,,,,,11.25,2035-11-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24473ffc,,,,,1.5,2035-08-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24476151,,,,,10.875,2035-08-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24477419,,,,,-1.5,2035-08-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244780a7,,,,,9.375,2035-08-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24479ac7,,,,,10.125,2035-08-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24480aaf,,,,,7.5,2035-09-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24489cfc,,,,,17.25,2035-10-06,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24490319,,,,,0.75,2035-10-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_244912ef,,,,,20.25,2035-10-13,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24492b79,,,,,27.0,2035-10-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24493cb3,,,,,-0.75,2035-10-20,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24494587,,,,,21.000000000000004,2035-10-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24495f43,,,,,14.25,2035-10-27,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2449627a,,,,,24.75,2035-10-31,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24497c26,,,,,17.25,2035-11-03,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24498d9d,,,,,22.5,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_245009bf,,,,,18.75,2035-11-10,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24501b24,,,,,11.25,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24502114,,,,,28.5,2035-11-17,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24503d0b,,,,,12.0,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24504749,,,,,21.000000000000004,2035-11-24,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24505cca,,,,,26.25,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24515c89,,,,,43.5,2035-11-02,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24516a72,,,,,54.0,2035-11-07,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24517490,,,,,54.0,2035-11-09,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24518b54,,,,,78.0,2035-11-14,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24519a64,,,,,78.0,2035-11-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24520425,,,,,48.0,2035-11-21,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_245216c6,,,,,91.5,2035-11-23,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_245225f9,,,,,70.5,2035-11-28,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2452397d,,,,,111.0,2035-11-30,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24532325,,,,,51.00000000000001,2035-02-04,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24533e9d,,,,,34.5,2035-03-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24534089,,,,,49.5,2035-03-11,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24535535,,,,,49.5,2035-03-15,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24536591,,,,,46.5,2035-03-18,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2453789c,,,,,39.0,2035-03-22,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2453848f,,,,,33.0,2035-03-25,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24539e5a,,,,,34.5,2035-03-29,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2454042a,,,,,4.5,2035-04-01,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_245417aa,,,,,-1.5,2035-04-05,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_245426d1,,,,,52.5,2035-04-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_245433f5,,,,,45.0,2035-02-08,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_24544d1b,,,,,39.0,2035-04-12,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2454550a,,,,,-7.5,2035-04-16,,,,,,
Entity.Document.DeliveryReport,CatchMate ('arrrr' edition),,cargo_2035_2454600f,,,,,46.5,2035-04-20,,,,,,
